,app_id,developer,publisher,description,interface_languages,full_audio_languages,subtitles_languages,english
1918,646270,Robot Gentleman,Robot Gentleman,"60 Parsecs! is an Atomic Space Age adventure of scavenge and survival. Keep your crew alive and ready for action. Make difficult choices, face soup shortages and other horrors of outer space. And maybe reach your destination. Or not.","['English', 'French', 'German', 'Russian', 'Simplified Chinese', 'Polish', 'Korean', 'Japanese', 'Italian', 'Spanish - Spain', 'Portuguese - Brazil', 'Turkish']",['English'],"['English', 'French', 'German', 'Russian', 'Simplified Chinese', 'Polish', 'Korean', 'Japanese', 'Italian', 'Spanish - Spain', 'Portuguese - Brazil', 'Turkish']","(1,141)"
1919,363970,Playsaurus,Playsaurus,Ever wondered what one quadrillion damage per second feels like? Wonder no more! Embark on your quest to attain it today!,"['English', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'French', 'Arabic', 'Japanese', 'Korean', 'Thai', 'Czech', 'Polish']","['English', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'French', 'Arabic', 'Japanese', 'Korean', 'Thai', 'Czech', 'Polish']","['English', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'French', 'Arabic', 'Japanese', 'Korean', 'Thai', 'Czech', 'Polish']","(26,934)"
1920,1105500,Ryu Ga Gotoku Studio,SEGA,"When a dark secret brings a loan shark, a death-row inmate, a corrupt cop and the legendary yakuza Kazuma Kiryu together the resulting war in Kamurocho might level the district to the ground.","['English', 'Japanese', 'Traditional Chinese', 'Korean']",['Japanese'],"['English', 'Japanese', 'Traditional Chinese', 'Korean']","(2,499)"
1921,2432110,AQUAPLUS,DMM GAMES,"The classic visual novel from AQUAPLUS that launched one of Japan's most beloved franchises, WHITE ALBUM is a story of love in many forms. Will a couple cling together, or drift apart on the cold wind? The album of their relationship will be as white as snow, and as poignant.","['English', 'Japanese', 'Traditional Chinese']",['Japanese'],"['English', 'Japanese', 'Traditional Chinese']",(52)
1922,1238060,Visceral Games,Electronic Arts,Journey across space to the icy planet of Tau Volantis with Isaac Clarke and Sgt. John Carver to discover and destroy the source of the Necromorph outbreak.,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","(3,987)"
1923,901735,FireFly Studios,FireFly Studios,"Enjoy the complete medieval experience in The Stronghold Collection, featuring five real-time strategy games. Create and defend your castle stronghold as you expand your lands, survey the castle life in your domain, host great jousting festivals and feasts, or conduct public executions to keep the peasantry in line.","['English', 'German', 'Italian', 'Spanish - Spain']",[],[],"(1,912)"
1924,38400,Interplay Inc.,Bethesda Softworks,"You've just unearthed the classic post-apocalyptic role-playing game that revitalized the entire CRPG genre. The Fallout® SPECIAL system allows drastically different types of characters, meaningful decisions and development that puts you in complete control. Explore the devastated ruins of a golden age civilization.","['English', 'French', 'German', 'Spanish - Spain']",[],[],"(10,511)"
1925,1088710,Ryu Ga Gotoku Studio,SEGA,"Kazuma Kiryu has earned his retirement on the sandy beaches of Okinawa. But when a deadly power struggle arrives on his doorstep, he’ll have to walk the streets of Kamurocho to escape his past for good. Complete The Dragon of Dojima’s journey.","['English', 'Japanese', 'Traditional Chinese', 'Korean']",['Japanese'],"['English', 'Japanese', 'Traditional Chinese', 'Korean']","(3,838)"
1926,842180,Baked Games S.A.,Baked Games S.A.,"Get a taste of prison life! Become a prison guard and deal with dangerous convicts. Prison management, lots of daily activities. Will you become the best guard in history? Or maybe you'll turn into the worst scumbag this Prison has ever seen?","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Turkish', 'Portuguese - Brazil']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Turkish', 'Portuguese - Brazil']",(558)
1927,1082430,GoodbyeWorld Games,Skybound Games,"Embark on an emotional first-person narrative adventure where you control the story—and affect its outcomes—with your real-life blinks. With this innovative technique you will fully immerse yourself in a world of memories, both joyous and heartbreaking, as your whole life flashes before your eyes.","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",['English'],"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']","(8,369)"
1928,1078760,Play2Chill S.A.,PlayWay S.A.,"Become a motorbike mechanic and build your empire. Buy, repair, renovate, and create your own dreamed custom motorcycle.","['English', 'French', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Japanese', 'Polish', 'Russian', 'Turkish', 'Portuguese - Brazil', 'Vietnamese', 'Dutch', 'Portuguese - Portugal']",['English'],"['English', 'French', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Japanese', 'Polish', 'Russian', 'Turkish', 'Portuguese - Brazil', 'Vietnamese', 'Dutch', 'Portuguese - Portugal']",(593)
1929,811320,ChaosForge,Hyperstrange,True Roguelike. Turn-based shooter. Permadeath. Tribute to the sci-fi classics of the Golden VHS era. Successor to DRL. Just you and your gun against hordes of horrors and monstrosities. Give them hell to the rhythm of heavy metal.,"['English', 'German', 'Polish']",['English'],"['English', 'German', 'Polish']","(1,357)"
1930,752480,"Just Add Water (Developments), Ltd.",Rebellion,"Grab your rifle, gaze down the scope and take aim in this stealth-action WW2 first-person shooter built exclusively for VR. With an explosive campaign, astonishing immersion, authentic weaponry, and signature gunplay from the award-winning Sniper Elite series","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",(416)
1931,909660,Lost Pilgrims Studio,Lost Pilgrims Studio,"Embark on a perilous journey across a realm forsaken by the gods and devastated by an arcane cataclysm. Accompanied by a hardy crew, you must trade, fight, and explore your way to success as the leader of a traveling company in Vagrus, an award-winning turn-based post-apocalyptic fantasy RPG.",['English'],[],['English'],(780)
1932,699170,6 Eyes Studio,Fulqrum Publishing,"Fell Seal: Arbiter's Mark is a turn-based tactical RPG with a focus on storytelling and strategic battles. Unfold a mature story as you progress through hand-crafted scenarios, controlling your own group of Arbiters, with each character customizable from a wide selection of classes and abilities!","['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese']",[],"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese']","(3,784)"
1933,857980,Blue Manchu,Humble Games,"Inspired by BioShock and System Shock 2, Void Bastards is a revolutionary new strategy-shooter that will test your wits as well as exercise your aim. Can you lead the misfit prisoners of the Void Ark through the derelict spaceships and myriad dangers of the Sargasso Nebula?","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",['English'],"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']","(3,478)"
1934,814540,DragonSnow,DragonSnow,"You are trapped in an experiment, trying to find ways to make you still &quot;yourself&quot; , persevere, and survive.","['English', 'Simplified Chinese', 'Traditional Chinese', 'Thai', 'Korean', 'Russian', 'Spanish - Spain', 'Portuguese - Portugal', 'Japanese', 'French']",[],"['English', 'Simplified Chinese', 'Traditional Chinese', 'Thai', 'Korean', 'Russian', 'Spanish - Spain', 'Portuguese - Portugal', 'Japanese', 'French']","(7,456)"
1935,1353300,Pablo Leban,Pablo Leban,"Idle Slayer is an incremental game with idle and active playstyle mechanics, medieval pixel art visuals and retro 8-bit sounds and music.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Hungarian', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America', 'Korean', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Vietnamese', 'Japanese', 'Dutch', 'Finnish', 'Swedish', 'Ukrainian', 'Danish', 'Norwegian']",[],[],"(1,827)"
1936,1199030,Questline,Awaken Realms,"A unique, infinitely replayable, story-driven hybrid between a deck-building Roguelike and an RPG game. Explore the ever-changing maps, fight with deadly enemies, and learn what happened to the cursed island of Avalon.","['English', 'French', 'German', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",['English'],"['English', 'French', 'German', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']","(3,869)"
1937,1901370,kouri,PLAYISM,"A 2D exploration adventure game set in a creepy, mysterious art gallery.","['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'French', 'Italian', 'German', 'Spanish - Spain']",[],"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'French', 'Italian', 'German', 'Spanish - Spain']",(966)
1938,15620,"Relic Entertainment, Feral Interactive (Mac/Linux)",SEGA,"With a focus on fast-action RTS gameplay, Dawn of War II brings to life the science fiction universe of Warhammer 40,000 like never before. Experience the intimate brutality of battle as you play through your chosen race’s epic campaign.","['English', 'French', 'German', 'Italian', 'Spanish - Spain']",[],[],"(6,183)"
1939,389430,"Noah System, Mgame",NTTGame,The Great Battle between Karus and El Morad has arrived to Steam! Pledge allegiance to one of the Nations and put your skills to the test in one of the best PvP system in the MMORPG universe!,"['English', 'Turkish']","['English', 'Turkish']","['English', 'Turkish']","(1,615)"
1940,801630,FRENCH-BREAD,Arc System Works,"Pick one of 20 unique characters and fight your way through the dangers of the “Hollow Night”, and claim your victory over those who would get in your way. Experience intuitive and tight 2D fighter controls, with a splash of devastating combos and unique fighting styles to keep your appetite for battle sated!","['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",['Japanese'],"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']","(2,741)"
1941,1982340,Casus Ludi,Gearbox Publishing,"Blanc is an artistic cooperative adventure that follows the journey of a wolf cub and a fawn stranded in a vast, snowy wilderness. They must come together in an unlikely partnership to find their families.","['English', 'French', 'Italian', 'German', 'Japanese', 'Portuguese - Brazil', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",[],[],(283)
1942,1049890,Pupuya Games,Pupuya Games,"Control the lovely little witch Nobeta, explore the unknown mysterious castle, and gradually discover the truth!","['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Indonesian', 'French', 'German', 'Russian', 'Thai', 'Spanish - Latin America', 'Vietnamese', 'Korean']",['Japanese'],"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Indonesian', 'French', 'German', 'Russian', 'Thai', 'Spanish - Latin America', 'Vietnamese', 'Korean']","(2,667)"
1943,330390,"GAME ARTS Co., Ltd., Sickhead Games, LLC","GungHo Online Entertainment America, Inc.","Grandia II is back and better than ever! The classic Japanese RPG returns with enhanced visuals, new difficulty level, and features both keyboard and gamepad support!","['English', 'Japanese', 'French', 'German', 'Korean', 'Simplified Chinese', 'Traditional Chinese']","['English', 'Japanese']","['English', 'Japanese', 'French', 'German', 'Korean', 'Simplified Chinese', 'Traditional Chinese']","(1,269)"
1944,874260,Modern Storyteller,Dear Villagers,"The Forgotten City is a narrative-driven time loop adventure in ancient Rome. Discover the ruins of an ancient underground city, travel 2000 years into the past, and unravel the mystery of who destroyed it by cleverly exploiting the power to wind back time. The fate of the city is in your hands.","['English', 'German', 'French', 'Spanish - Spain', 'Simplified Chinese', 'Russian', 'Japanese', 'Korean']",['English'],"['English', 'German', 'French', 'Spanish - Spain', 'Simplified Chinese', 'Russian', 'Japanese', 'Korean']","(5,411)"
1945,1280780,Killerfish Games,Killerfish Games,"Command ships, submarines and aircraft in the South Pacific during WWII.",['English'],[],[],"(1,741)"
1946,1367590,"Dual Effect, Abstract Digital",PQube,"Classic survival horror is back! Inspired by the original Resident Evil and Alone in the Dark series, Tormented Souls modernises with a fresh twist on the fixed perspective adventure - as Caroline Walker investigates the mysterious disappearance of twin girls in a terrifying mansion-turned-hospital.","['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Spanish - Latin America', 'Portuguese - Brazil', 'Italian', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",['English'],"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Spanish - Latin America', 'Portuguese - Brazil', 'Italian', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']","(1,908)"
1947,1202900,ustwo games,ustwo games,"Repair old-school objects in this cozy puzzle game. Join antique-restorer Maria, as she arrives in the sun-soaked town of Bellariva and set out on a journey of helping the townsfolk reconnect.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Dutch', 'Korean', 'Portuguese - Portugal', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Russian']","['English', 'Spanish - Spain', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Dutch', 'Korean', 'Portuguese - Portugal', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Russian']","(2,550)"
